time,load,charge
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
290,0,1
